champion,baseline,AUC_champ,AUC_base,ΔAUC,z,p_value,significant_05
v7_continuous,baseline,0.7836511620085427,0.7834998150203477,0.00015134698819496695,0.03199252428772331,0.9744780126015704,False
v7_continuous,v6_binary,0.7836511620085427,0.7843709010190697,-0.0007197390105270207,-0.18186490280717393,0.85568874862027,False
v6_binary,baseline,0.7843709010190697,0.7834998150203477,0.0008710859987219877,0.32093704538301887,0.7482580995365082,False
